    tile,    year,     doy,    hour,     cID,          sp,       layer,     density,         dbh,      height,      Acrown,          bl,         LAI,         GPP,         NPP,      Transp,      Resp_r, Grow_Resp_r,    Growth_r,      Resp_s, Grow_Resp_s,    Growth_s,  Phloem_KgC,         vpd,          gs,       kstem, capacitance,       Psi_L,       Psi_W,      W_leaf,      W_stem,
       1,     167,      98,       2,       1,       3,       1,     10.0000,      1.3881,     42.4147,    245.3196,     61.7376,      3.4953,      0.0000,     -0.0317,      3.7838,      0.1511,      5.5103,     11.0205,      1.3352,     28.3862,     56.7723,      0.0190,      0.0030,      0.0156,      0.1986,   7592.9170,-422700.0000,  -1051.9017,    543.6891,  25309.7227,
       1,     167,      98,       3,       1,       3,       1,     10.0000,      1.3881,     42.4147,    245.3196,     61.7376,      3.4953,      0.0000,     -0.0316,      3.6121,      0.1479,      5.5103,     11.0205,      1.3072,     28.3862,     56.7723,      0.0190,      0.0029,      0.0156,      0.1986,   7592.9170,-421978.4688,  -1051.6857,    543.7382,  25309.7227,
       1,     167,      98,       4,       1,       3,       1,     10.0000,      1.3881,     42.4147,    245.3196,     61.7376,      3.4953,      0.0000,     -0.0314,      3.1332,      0.1419,      5.5103,     11.0205,      1.2543,     28.3862,     56.7723,      0.0190,      0.0025,      0.0156,      0.1986,   7592.9170,-421696.5312,  -1051.5985,    543.7573,  25309.7227,
       1,     167,      98,       5,       1,       3,       1,     10.0000,      1.3881,     42.4147,    245.3196,     61.7376,      3.4953,      0.0000,     -0.0313,      3.1101,      0.1398,      5.5103,     11.0205,      1.2354,     28.3862,     56.7723,      0.0190,      0.0025,      0.0156,      0.1986,   7592.9170,-421060.5625,  -1051.4082,    543.8006,  25309.7227,
       1,     167,      98,       6,       1,       3,       1,     10.0000,      1.3881,     42.4147,    245.3196,     61.7376,      3.4953,      0.0000,     -0.0309,      3.6574,      0.1293,      5.5103,     11.0205,      1.1427,     28.3862,     56.7723,      0.0190,      0.0029,      0.0156,      0.1986,   7592.9170,-420975.8438,  -1056.2800,    543.8063,  25309.7227,
       1,     167,      98,       7,       1,       3,       1,     10.0000,      1.3881,     42.4147,    245.3196,     61.7376,      3.4953,      0.0000,     -0.0310,      3.6930,      0.1314,      5.5103,     11.0205,      1.1614,     28.3862,     56.7723,      0.0190,      0.0029,      0.0156,      0.1986,   7592.9170,-421667.5000,  -1056.4408,    543.7593,  25309.7227,
       1,     167,      98,       8,       1,       3,       1,     10.0000,      1.3881,     42.4147,    245.3196,     61.7376,      3.4953,      0.0059,     -0.0250,      3.3221,      0.1309,      5.5103,     11.0205,      1.1567,     28.3862,     56.7723,      0.0190,      0.0026,      0.0156,      0.1986,   7592.9170,-421772.8125,  -1057.0618,    543.7522,  25309.7227,
       1,     167,      98,       9,       1,       3,       1,     10.0000,      1.3881,     42.4147,    245.3196,     61.7376,      3.4953,      0.0994,      0.0683,     19.2568,      0.1340,      5.5103,     11.0205,      1.1840,     28.3862,     56.7723,      0.0190,      0.0019,      0.1232,      0.1986,   7592.9170,-421308.3750,  -1060.9122,    543.7838,  25309.7227,
       1,     167,      98,      10,       1,       3,       1,     10.0000,      1.3881,     42.4147,    245.3196,     61.7376,      3.4953,      0.1777,      0.1459,     35.6217,      0.1551,      5.5103,     11.0205,      1.3705,     28.3862,     56.7723,      0.0190,      0.0019,      0.2359,      0.1986,   7592.9170,-441616.0000,  -1067.9177,    542.4033,  25309.7246,
       1,     167,      98,      11,       1,       3,       1,     10.0000,      1.3881,     42.4147,    245.3196,     61.7376,      3.4953,      0.1861,      0.1537,     20.8744,      0.1694,      5.5103,     11.0205,      1.4967,     28.3862,     56.7723,      0.0190,      0.0010,      0.2500,      0.1986,   7592.9175,-464286.6250,  -1074.4288,    540.8680,  25309.7207,
       1,     167,      98,      12,       1,       3,       1,     10.0000,      1.3881,     42.4147,    245.3196,     61.7376,      3.4953,      0.1859,      0.1533,     19.0673,      0.1775,      5.5103,     11.0205,      1.5684,     28.3862,     56.7723,      0.0190,      0.0009,      0.2500,      0.1986,   7592.9165,-447412.4688,  -1069.5277,    542.0110,  25309.7207,
       1,     167,      98,      13,       1,       3,       1,     10.0000,      1.3881,     42.4147,    245.3196,     61.7376,      3.4953,      0.1859,      0.1528,     20.7257,      0.1941,      5.5103,     11.0205,      1.7149,     28.3862,     56.7723,      0.0190,      0.0010,      0.2500,      0.1986,   7592.9165,-443643.2500,  -1068.3750,    542.2676,  25309.7207,
       1,     167,      98,      14,       1,       3,       1,     10.0000,      1.3881,     42.4147,    245.3196,     61.7376,      3.4953,      0.1864,      0.1532,     27.3676,      0.1958,      5.5103,     11.0205,      1.7302,     28.3862,     56.7723,      0.0190,      0.0014,      0.2500,      0.1986,   7592.9165,-445433.5000,  -1068.8046,    542.1463,  25309.7227,
       1,     167,      98,      15,       1,       3,       1,     10.0000,      1.3881,     42.4147,    245.3196,     61.7376,      3.4953,      0.1878,      0.1545,     45.3511,      0.2005,      5.5103,     11.0205,      1.7717,     28.3862,     56.7723,      0.0190,      0.0023,      0.2500,      0.1986,   7592.9170,-454073.0000,  -1071.2015,    541.5609,  25309.7168,
       1,     167,      98,      16,       1,       3,       1,     10.0000,      1.3881,     42.4147,    245.3196,     61.7376,      3.4953,      0.1898,      0.1567,     70.8900,      0.1958,      5.5103,     11.0205,      1.7302,     28.3862,     56.7723,      0.0190,      0.0035,      0.2500,      0.1986,   7592.9155,-477798.6250,  -1077.9689,    539.9550,  25309.7188,
       1,     167,      98,      17,       1,       3,       1,     10.0000,      1.3881,     42.4147,    245.3196,     61.7376,      3.4953,      0.1909,      0.1581,     84.2066,      0.1865,      5.5103,     11.0205,      1.6483,     28.3862,     56.7723,      0.0190,      0.0042,      0.2500,      0.1986,   7592.9160,-512499.7500,  -1088.0085,    537.6153,  25309.7188,
       1,     167,      98,      18,       1,       3,       1,     10.0000,      1.3881,     42.4147,    245.3196,     61.7376,      3.4953,      0.1709,      0.1381,     90.4942,      0.1851,      5.5103,     11.0205,      1.6352,     28.3862,     56.7723,      0.0190,      0.0051,      0.2197,      0.1986,   7592.9160,-532543.1875,  -1093.9408,    536.2734,  25309.7188,
       1,     167,      98,      19,       1,       3,       1,     10.0000,      1.3881,     42.4147,    245.3196,     61.7376,      3.4953,      0.1036,      0.0712,     52.7231,      0.1730,      5.5103,     11.0205,      1.5283,     28.3862,     56.7723,      0.0190,      0.0052,      0.1248,      0.1985,   7592.9160,-542317.5000,  -1096.9933,    535.6199,  25309.7188,
       1,     167,      98,      20,       1,       3,       1,     10.0000,      1.3881,     42.4147,    245.3196,     61.7376,      3.4953,      0.0153,     -0.0167,      0.5667,      0.1621,      5.5103,     11.0205,      1.4323,     28.3862,     56.7723,      0.0190,      0.0056,      0.0012,      0.1985,   7592.9160,-494838.4688,  -1083.4187,    538.7991,  25309.7168,
       1,     167,      98,      21,       1,       3,       1,     10.0000,      1.3881,     42.4147,    245.3196,     61.7376,      3.4953,      0.0000,     -0.0319,      7.1182,      0.1567,      5.5103,     11.0205,      1.3843,     28.3862,     56.7723,      0.0190,      0.0057,      0.0156,      0.1986,   7592.9155,-424090.7500,  -1062.8275,    543.5734,  25309.7168,
       1,     167,      98,      22,       1,       3,       1,     10.0000,      1.3881,     42.4147,    245.3196,     61.7376,      3.4953,      0.0000,     -0.0318,      6.4794,      0.1549,      5.5103,     11.0205,      1.3691,     28.3862,     56.7723,      0.0190,      0.0052,      0.0156,      0.1986,   7592.9155,-426385.0312,  -1063.3748,    543.4387,  25309.7148,
       1,     167,      98,      23,       1,       3,       1,     10.0000,      1.3881,     42.4147,    245.3196,     61.7376,      3.4953,      0.0000,     -0.0317,      6.0855,      0.1523,      5.5103,     11.0205,      1.3459,     28.3862,     56.7723,      0.0190,      0.0048,      0.0156,      0.1986,   7592.9146,-425741.6250,  -1063.0780,    543.4825,  25309.7168,
       1,     167,      98,      24,       1,       3,       1,     10.0000,      1.3881,     42.4147,    245.3196,     61.7376,      3.4953,      0.0000,     -0.0317,      5.2781,      0.1514,      5.5103,     11.0205,      1.3379,     28.3862,     56.7723,      0.0190,      0.0042,      0.0156,      0.1986,   7592.9155,-425182.4062,  -1062.8125,    543.5205,  25309.7168,
       1,     167,      99,       1,       1,       3,       1,     10.0000,      1.3881,     42.4150,    245.3254,     61.7390,      3.4953,      0.0000,     -0.0316,      4.3238,      0.1485,      5.5103,     11.0206,      1.3126,     28.3936,     56.7871,      0.0190,      0.0034,      0.0156,      0.1987,   7592.9155,-424259.1875,  -1062.8809,    543.5961,  25310.8633,
       1,     167,      99,       2,       1,       3,       1,     10.0000,      1.3881,     42.4150,    245.3254,     61.7390,      3.4953,      0.0000,     -0.0316,      3.9352,      0.1475,      5.5103,     11.0206,      1.3033,     28.3936,     56.7871,      0.0190,      0.0031,      0.0156,      0.1987,   7593.2593,-422806.1562,  -1061.9644,    543.6949,  25310.8652,
       1,     167,      99,       3,       1,       3,       1,     10.0000,      1.3881,     42.4150,    245.3254,     61.7390,      3.4953,      0.0000,     -0.0315,      3.6758,      0.1459,      5.5103,     11.0206,      1.2890,     28.3936,     56.7871,      0.0190,      0.0029,      0.0156,      0.1987,   7593.2598,-422183.6875,  -1061.7191,    543.7372,  25310.8613,
       1,     167,      99,       4,       1,       3,       1,     10.0000,      1.3881,     42.4150,    245.3254,     61.7390,      3.4953,      0.0000,     -0.0314,      3.2913,      0.1440,      5.5103,     11.0206,      1.2722,     28.3936,     56.7871,      0.0190,      0.0026,      0.0156,      0.1987,   7593.2588,-421799.0625,  -1061.5505,    543.7633,  25310.8613,
       1,     167,      99,       5,       1,       3,       1,     10.0000,      1.3881,     42.4150,    245.3254,     61.7390,      3.4953,      0.0000,     -0.0314,      3.2230,      0.1435,      5.5103,     11.0206,      1.2683,     28.3936,     56.7871,      0.0190,      0.0026,      0.0156,      0.1987,   7593.2588,-421274.6562,  -1061.3473,    543.7990,  25310.8613,
       1,     167,      99,       6,       1,       3,       1,     10.0000,      1.3881,     42.4150,    245.3254,     61.7390,      3.4953,      0.0000,     -0.0314,      3.1199,      0.1435,      5.5103,     11.0206,      1.2683,     28.3936,     56.7871,      0.0190,      0.0025,      0.0156,      0.1987,   7593.2588,-421141.9375,  -1061.2585,    543.8080,  25310.8613,
       1,     167,      99,       7,       1,       3,       1,     10.0000,      1.3881,     42.4150,    245.3254,     61.7390,      3.4953,      0.0000,     -0.0314,      2.9246,      0.1434,      5.5103,     11.0206,      1.2671,     28.3936,     56.7871,      0.0190,      0.0023,      0.0156,      0.1987,   7593.2588,-420998.8125,  -1061.1692,    543.8177,  25310.8613,
       1,     167,      99,       8,       1,       3,       1,     10.0000,      1.3881,     42.4150,    245.3254,     61.7390,      3.4953,      0.0107,     -0.0206,      2.7861,      0.1422,      5.5103,     11.0206,      1.2569,     28.3936,     56.7871,      0.0190,      0.0022,      0.0156,      0.1987,   7593.2588,-420737.0000,  -1061.0480,    543.8355,  25310.8613,
